,energy,n_para
790,8.6184,1.9698428592693464
791,8.6293,0.9223704028589879
792,8.6402,0.09875868881900106
793,8.6511,0.18646241595103943
794,8.662,0.8041495257190108
795,8.6729,1.2354594786351685
796,8.6838,1.1169809668438393
797,8.6947,0.4632167421223256
798,8.7057,0.07802343785187933
799,8.7166,0.2736999655530064
800,8.7275,1.6590342264946176
801,8.7384,1.9031829939620362
802,8.7493,1.0366958781722653
803,8.7602,0.885411029207815
804,8.7711,1.5528777266555995
805,8.782,0.7923895191493004
806,8.7929,1.344002331848808
807,8.8038,1.7753913370889725
808,8.8147,0.7557908580263124
809,8.8257,0.38127870737089065
810,8.8366,0.08440482982810349
811,8.8475,0.021919135649695182
812,8.8584,0.00905730249097101
813,8.8693,0.0011928074783024714
814,8.8802,0.050981309904226904
815,8.8911,0.48226719382991945
816,8.902,0.5626322619190214
817,8.9129,0.10183957862120514
818,8.9238,0.004068625139296351
819,8.9348,0.0037610096102296403
820,8.9457,0.011909753661827614
821,8.9566,0.0505793198124036
822,8.9675,0.1943464065302457
823,8.9784,0.32622346199586727
824,8.9893,0.9181756757813495
825,9.0002,1.1750027100310905
826,9.0111,1.1813794013427503
827,9.022,0.6758423286660855
828,9.0329,0.6357773581032797
829,9.0438,1.119382707385611
830,9.0548,1.5719720444394425
831,9.0657,0.6979495599136657
832,9.0766,0.10466637845653737
833,9.0875,0.21058607992730313
834,9.0984,0.27296464438800305
835,9.1093,0.21866329284380742
836,9.1202,0.2927286248914217
837,9.1311,0.3460799660742604
838,9.142,0.15258307633264864
839,9.1529,0.09272975711650963
840,9.1638,0.5142388154815618
841,9.1748,0.4697685565392879
842,9.1857,0.07421469268399145
843,9.1966,0.022061638316639275
844,9.2075,0.09093501720221804
845,9.2184,0.07706768544297399
846,9.2293,0.3917645795404015
847,9.2402,0.9160981244326825
848,9.2511,0.707910248827352
849,9.262,0.20972166525722327
850,9.2729,0.4943824750130982
851,9.2839,1.3462380478176041
852,9.2948,1.8564642908314986
853,9.3057,1.256578544536803
854,9.3166,0.27595702718092285
855,9.3275,0.053780606298261216
856,9.3384,0.7699811198693619
857,9.3493,1.7432616605730638
858,9.3602,2.3831147293776054
859,9.3711,2.1331148887178304
860,9.382,0.9160546582119995
861,9.3929,0.48608179978712157
862,9.4039,0.40740793218757293
863,9.4148,0.2403556100089503
864,9.4257,0.2935497135358237
865,9.4366,0.6738061469178207
866,9.4475,0.6703614979884461
867,9.4584,0.5117968595535511
868,9.4693,0.5190479802247456
869,9.4802,0.2313078856490668
870,9.4911,0.44735360661608864
871,9.502,0.9950783745462565
872,9.5129,1.5508114878775119
873,9.5239,1.5728212043436722
874,9.5348,0.9021742750406947
875,9.5457,0.44712426255671256
876,9.5566,0.4950724157184131
877,9.5675,1.1472048548111784
878,9.5784,1.7648154922855714
879,9.5893,1.8274357829078327
880,9.6002,1.4730833890692443
881,9.6111,0.4108509105451145
882,9.622,0.052008407992240914
883,9.633,0.1297962760237946
884,9.6439,0.7131900133146799
885,9.6548,0.7102578731944136
886,9.6657,0.2250036072958784
887,9.6766,0.30708179029490107
888,9.6875,1.170516807997401
889,9.6984,1.3821561533489628
890,9.7093,0.7109350608241267
891,9.7202,0.5948006079194825
892,9.7311,1.2183988995536348
893,9.742,1.1742043291263131
894,9.753,0.54135596593329
895,9.7639,0.37038066432531735
896,9.7748,1.18101615560325
897,9.7857,1.9603570076162444
898,9.7966,1.5222828560058705
899,9.8075,0.48256317916896635
900,9.8184,0.8306335957958209
901,9.8293,1.0728123022150593
902,9.8402,0.8710178129891047
903,9.8511,1.3976222670532328
904,9.862,0.968006501284453
905,9.873,1.6494298765593665
906,9.8839,1.7346493560487857
907,9.8948,0.6419934674548647
908,9.9057,0.30437256387135453
909,9.9166,0.2659383167561622
910,9.9275,0.46653816792612884
911,9.9384,0.35396838409246323
912,9.9493,0.11435543955390728
913,9.9602,0.0079213338735534
914,9.9711,0.0010676420074115253
915,9.982,0.6246742660362562
916,9.993,1.4271920216211185
917,10.0039,2.054738840215776
918,10.0148,2.5850908340554954
919,10.0257,2.22653269162608
920,10.0366,0.9525091980390694
921,10.0475,1.476540010962696
922,10.0584,1.3693345136861053
923,10.0693,1.3269227067205982
924,10.0802,0.9362238277870245
925,10.0911,0.23757854188287927
926,10.1021,0.10084697369432333
927,10.113,0.504612784459315
928,10.1239,1.0540075223105103
929,10.1348,0.8499135503179213
930,10.1457,0.6082099789648546
931,10.1566,0.30487783741080793
932,10.1675,0.15786512565848673
933,10.1784,0.850572654102649
934,10.1893,1.3837513352992128
935,10.2002,0.696093483052426
936,10.2111,0.48314908142470303
937,10.2221,0.5772580598787195
938,10.233,0.5179808384876115
939,10.2439,0.5566345534184426
940,10.2548,0.21478991925646002
941,10.2657,0.24461400782242176
942,10.2766,0.1813796677157029
943,10.2875,0.03744404444679579
944,10.2984,0.06128801459586712
945,10.3093,0.04939821557177818
946,10.3202,0.3106511452195294
947,10.3311,0.6130877062462836
948,10.3421,0.199261841700198
949,10.353,0.010743840159538613
950,10.3639,0.00016529490045660334
951,10.3748,0.0027275017198615703
952,10.3857,0.06403642994983044
953,10.3966,0.49997515399466347
954,10.4075,1.0873570789441707
955,10.4184,1.012411706390342
956,10.4293,0.9706498767946362
957,10.4402,0.5321044423470004
958,10.4512,0.49980684617289917
959,10.4621,0.8146581773407848
960,10.473,0.34749282873549747
961,10.4839,0.15295100942205297
962,10.4948,0.41147601092099695
963,10.5057,0.9741738160119431
964,10.5166,0.7308671763968481
965,10.5275,0.23519740287253715
966,10.5384,0.07539151344795837
967,10.5493,0.12602294633583955
968,10.5602,0.3507678231298456
969,10.5712,0.8315653956328849
970,10.5821,1.1499236211386161
971,10.593,1.0636777338487715
972,10.6039,1.0344135387241045
973,10.6148,1.7282347018369564
974,10.6257,1.4689667595019522
975,10.6366,0.5784487346108675
976,10.6475,0.9002075944486286
977,10.6584,0.8922411138355043
978,10.6693,0.7304027724718442
979,10.6802,0.6867511820342523
980,10.6912,0.9593217214933966
981,10.7021,0.6036309497443788
982,10.713,0.19125520269064544
983,10.7239,0.6929388428090516
984,10.7348,1.2777748572352954
985,10.7457,0.6729557634012197
986,10.7566,0.13733802618465119
987,10.7675,0.06795710878102441
988,10.7784,0.05739891123585957
989,10.7893,0.27108192233918477
990,10.8003,0.320088766047524
991,10.8112,0.4309597059366823
992,10.8221,1.2908566901305776
993,10.833,1.9290214361066975
994,10.8439,1.236571244941399
995,10.8548,0.20093402004434432
996,10.8657,0.009335870054543938
997,10.8766,0.010296756155573024
998,10.8875,0.3840150584789575
999,10.8984,1.2634044388170036
1000,10.9093,1.1814933776824588
1001,10.9203,0.28392983303976355
1002,10.9312,0.10018338851664085
1003,10.9421,0.4681988074998232
1004,10.953,0.4446121971584396
1005,10.9639,0.1531066322962325
1006,10.9748,0.24095974748417429
1007,10.9857,1.0766769593029726
1008,10.9966,0.9265617230669246
1009,11.0075,0.421168681789819
1010,11.0184,0.6406621575073898
1011,11.0293,0.46750528516192436
1012,11.0403,0.5341060380755168
1013,11.0512,0.6999961844932356
1014,11.0621,0.5251233996032907
1015,11.073,0.42471312678352785
1016,11.0839,0.9861296453919342
1017,11.0948,1.653839031021062
1018,11.1057,0.982093117866283
1019,11.1166,0.3261416813969355
1020,11.1275,0.4836613635740608
1021,11.1384,0.20084538507489424
1022,11.1493,0.4095497487273274
1023,11.1603,0.9919424961021535
1024,11.1712,0.8549619814384111
1025,11.1821,0.26175572626908417
1026,11.193,0.18639855461890434
1027,11.2039,0.7460092667223422
1028,11.2148,0.8648675661960563
1029,11.2257,0.3747256972737619
1030,11.2366,0.05459430801372282
1031,11.2475,0.01183441328455997
1032,11.2584,0.08461783614195598
1033,11.2694,0.8170057135746543
1034,11.2803,1.0271037944363661
1035,11.2912,0.46134198055037207
1036,11.3021,0.6511335785895185
1037,11.313,0.4532882268376981
1038,11.3239,0.11664021611572453
1039,11.3348,0.06451274497347215
1040,11.3457,0.03678919965505602
1041,11.3566,0.07350916856984607
1042,11.3675,0.0290401584616828
1043,11.3784,0.0016858227125338369
1044,11.3894,0.014995008306329894
1045,11.4003,0.1949754797391462
1046,11.4112,0.3186096747116968
1047,11.4221,0.2176049077647015
1048,11.433,0.36263752292826157
1049,11.4439,0.14543440088171158
1050,11.4548,0.06724382874905249
1051,11.4657,0.43939217571175426
1052,11.4766,0.654303069749261
1053,11.4875,0.7406596307494905
1054,11.4984,0.4998034278022192
1055,11.5094,0.18700281971397031
1056,11.5203,0.24067309246267116
1057,11.5312,0.5987786445249854
1058,11.5421,0.5525266502387369
1059,11.553,0.8964930947654207
1060,11.5639,1.1378034364592249
1061,11.5748,0.6624132623593691
1062,11.5857,0.6522508703113804
1063,11.5966,0.943875893284444
1064,11.6075,0.31964201824146465
1065,11.6185,0.23847043594754672
1066,11.6294,0.4011673294660563
1067,11.6403,0.3592351048204805
1068,11.6512,0.2603826786255394
1069,11.6621,0.21831464071505427
1070,11.673,0.1317454788856
1071,11.6839,0.1250100056831065
1072,11.6948,0.45904430352985687
1073,11.7057,1.320087152759495
1074,11.7166,1.470523668045732
1075,11.7275,0.8899490824630698
1076,11.7385,0.43575011754390003
1077,11.7494,0.7097445881243385
1078,11.7603,0.9369177159640556
1079,11.7712,0.8335400264336802
1080,11.7821,0.2737433243999208
1081,11.793,0.16708655191270771
1082,11.8039,0.27494592474094603
1083,11.8148,0.3038857017820306
1084,11.8257,0.1999079752400591
1085,11.8366,0.11037183422322387
1086,11.8475,0.02462602673112628
1087,11.8585,0.04065765141645234
1088,11.8694,0.11599665048160937
1089,11.8803,0.0775695874930098
1090,11.8912,0.5428886459422184
1091,11.9021,1.0119817119109003
1092,11.913,0.7173611791625523
1093,11.9239,0.8632597627867674
1094,11.9348,1.0285074493230837
1095,11.9457,0.2891038265304397
1096,11.9566,0.03545466926485815
1097,11.9676,0.07704535829588552
1098,11.9785,0.052637237213335776
1099,11.9894,0.22486048555059635
1100,12.0003,0.42845391624956375
1101,12.0112,0.2165898930151339
1102,12.0221,0.46622949021883575
1103,12.033,0.6994995289118147
1104,12.0439,0.44304664793087045
1105,12.0548,0.09014529226471146
1106,12.0657,0.3226177437903801
1107,12.0766,0.5986236911654563
1108,12.0876,0.2628277149591849
1109,12.0985,0.22747375146749477
1110,12.1094,0.5057227491353744
1111,12.1203,1.144860392413021
1112,12.1312,0.8726298033799093
1113,12.1421,0.18023444908142253
1114,12.153,0.07491083155604698
1115,12.1639,0.10257511409099827
1116,12.1748,0.43631115063887116
1117,12.1857,0.6246649154441695
1118,12.1966,0.5202297399957277
1119,12.2076,0.16629074829951332
1120,12.2185,0.0435378118386347
1121,12.2294,0.10497553483987838
1122,12.2403,0.2238317934390101
1123,12.2512,0.18191241217026494
1124,12.2621,0.47361589911264745
1125,12.273,0.5882966643209692
1126,12.2839,0.16587107175704516
1127,12.2948,0.010049440336958626
1128,12.3057,0.03322796069743292
1129,12.3166,0.07557757260002754
1130,12.3276,0.06237327477440672
1131,12.3385,0.036326145730743914
1132,12.3494,0.05598504106513904
1133,12.3603,0.37108376907210067
1134,12.3712,0.5726226099253118
1135,12.3821,0.26927509208331063
1136,12.393,0.3077172573358342
1137,12.4039,0.4337185642975419
1138,12.4148,0.36723153508703343
1139,12.4257,0.26885205750228236
1140,12.4367,0.08805327279797806
1141,12.4476,0.02522018013275807
1142,12.4585,0.01032381740561153
1143,12.4694,0.0832435904103874
1144,12.4803,0.23406161009802298
1145,12.4912,0.20026708091722545
1146,12.5021,0.39351865919352
1147,12.513,0.7897589691553561
1148,12.5239,0.5874170904519562
1149,12.5348,0.5820585925381168
1150,12.5457,0.3441133024496828
1151,12.5567,0.30250713631767184
1152,12.5676,0.13654107840345406
1153,12.5785,0.012624275050146475
1154,12.5894,0.004291276626694886
1155,12.6003,0.05059333812706362
1156,12.6112,0.10045430892019123
1157,12.6221,0.0367209634868744
1158,12.633,0.03482824728837237
1159,12.6439,0.09342236458170285
1160,12.6548,0.0658767162368475
1161,12.6657,0.04210343828886441
1162,12.6767,0.024143900828804316
1163,12.6876,0.08720011846441886
1164,12.6985,0.1765584511099629
1165,12.7094,0.08401757108200378
1166,12.7203,0.08616206139235826
1167,12.7312,0.13698842965361435
1168,12.7421,0.053878468512285435
1169,12.753,0.004004764376770218
1170,12.7639,0.0032357391794868586
1171,12.7748,0.07454337309509163
1172,12.7858,0.21151075229997116
1173,12.7967,0.10059885832196847
1174,12.8076,0.06899220974368829
1175,12.8185,0.22199220098774586
1176,12.8294,0.46920318326257365
1177,12.8403,0.23939268611627768
1178,12.8512,0.10480955785256597
1179,12.8621,0.3802709400307243
1180,12.873,0.28974743843422096
1181,12.8839,0.054566816736284954
1182,12.8948,0.016419004707176502
1183,12.9058,0.03497565335931339
1184,12.9167,0.01674599628501765
1185,12.9276,0.007194293594746188
1186,12.9385,0.0859855819670748
1187,12.9494,0.21141574073808342
1188,12.9603,0.1729920906453076
1189,12.9712,0.2529283211744653
1190,12.9821,0.15347474554731746
1191,12.993,0.492204389517161
1192,13.0039,1.1532701933355185
1193,13.0148,0.9624276854359486
1194,13.0258,0.17510464570835504
1195,13.0367,0.08990699991285858
1196,13.0476,0.31957302781465435
1197,13.0585,0.2932330002900484
1198,13.0694,0.17928163284812443
1199,13.0803,0.09506422761316574
1200,13.0912,0.07811294020711053
1201,13.1021,0.023775596689224996
1202,13.113,0.00171715557762404
1203,13.1239,0.006724579963550418
1204,13.1348,0.008553923460209186
1205,13.1458,0.0015148519247201535
1206,13.1567,0.00030759796247462555
1207,13.1676,0.00699862568837123
1208,13.1785,0.1272687041989231
1209,13.1894,0.3140259607495454
1210,13.2003,0.26041906207902854
1211,13.2112,0.3145892718537665
1212,13.2221,0.18819547515146157
1213,13.233,0.022593723023128804
1214,13.2439,0.009704115615939835
1215,13.2549,0.01792511197768567
1216,13.2658,0.1066322802734765
1217,13.2767,0.28045262378073177
1218,13.2876,0.3793769179522351
1219,13.2985,0.5976906913609131
1220,13.3094,0.25794962177272757
1221,13.3203,0.0969580159080784
1222,13.3312,0.05785349740935113
1223,13.3421,0.005663997122743561
1224,13.353,0.009536863904892758
1225,13.3639,0.09671527880413461
1226,13.3749,0.2024689194393164
1227,13.3858,0.17132806770949502
1228,13.3967,0.05085791248122308
1229,13.4076,0.04047688568453632
1230,13.4185,0.09815299487114004
1231,13.4294,0.03991338675807357
1232,13.4403,0.09874341729138318
1233,13.4512,0.447183396362799
1234,13.4621,0.5517058602865257
1235,13.473,0.2442640346365352
1236,13.4839,0.17013695712376786
1237,13.4949,0.09830161946954197
1238,13.5058,0.012673775037893496
1239,13.5167,0.003386405336496953
1240,13.5276,0.12677810895894975
1241,13.5385,0.4720574944862544
1242,13.5494,0.2754944347169617
1243,13.5603,0.03101193962364479
1244,13.5712,0.16601999155006875
1245,13.5821,0.4719130828459791
1246,13.593,0.22992348393623693
1247,13.604,0.11857159022903087
1248,13.6149,0.3050918025080167
1249,13.6258,0.16284244697904796
1250,13.6367,0.1112452136873218
1251,13.6476,0.21460676337469303
1252,13.6585,0.11791905787035589
1253,13.6694,0.09897543936101774
1254,13.6803,0.4362858046799271
1255,13.6912,0.507061024041215
1256,13.7021,0.18983837211366678
1257,13.713,0.03502713105048854
1258,13.724,0.032584414214258894
1259,13.7349,0.011576986328684199
1260,13.7458,0.019547755217896572
1261,13.7567,0.031453205965356515
1262,13.7676,0.013568777160221845
1263,13.7785,0.016182664814454448
1264,13.7894,0.015066383394574827
1265,13.8003,0.027702988485969023
1266,13.8112,0.027485684982229346
1267,13.8221,0.02217298751840633
1268,13.833,0.0101548165021134
1269,13.844,0.0022029978950377526
1270,13.8549,0.08291439188245041
1271,13.8658,0.5515576872501585
1272,13.8767,0.6485103871048297
1273,13.8876,0.23581481784090225
1274,13.8985,0.27288237577017466
1275,13.9094,0.1820270383916147
1276,13.9203,0.025430358897412932
1277,13.9312,0.07697727799529963
1278,13.9421,0.11255335091164996
1279,13.9531,0.023956293989547815
1280,13.964,0.0007815284597585927
1281,13.9749,4.776658274724036e-05
1282,13.9858,0.00014872640420620622
1283,13.9967,0.002181113738373198
1284,14.0076,0.016026427396549588
1285,14.0185,0.18656028979760653
1286,14.0294,0.36343522235438025
1287,14.0403,0.18114189931348476
1288,14.0512,0.044991122438601955
1289,14.0621,0.002778961423663299
1290,14.0731,0.0003034640746502677
1291,14.084,0.004436993809615179
1292,14.0949,0.059349306122229946
1293,14.1058,0.11638008859570062
1294,14.1167,0.09249103774384405
1295,14.1276,0.12916651429673726
1296,14.1385,0.039721959728315166
1297,14.1494,0.005710600588505698
1298,14.1603,0.186631439130219
1299,14.1712,0.7729143263127476
1300,14.1821,0.9123891139008333
1301,14.1931,0.46710055470865586
1302,14.204,0.1655167834921872
1303,14.2149,0.05159831968585141
1304,14.2258,0.004951330372668863
1305,14.2367,8.622291711488916e-05
1306,14.2476,0.0
1307,14.2585,0.0
1308,14.2694,0.0004256282308927399
1309,14.2803,0.004935376223056901
1310,14.2912,0.010411873920838165
1311,14.3021,0.016903451014775257
1312,14.3131,0.01076814931881844
1313,14.324,0.02389931149069599
1314,14.3349,0.09772171557935742
1315,14.3458,0.10362341373846393
1316,14.3567,0.1481044033053477
1317,14.3676,0.06329932865073562
1318,14.3785,0.003959007518420266
1319,14.3894,0.00015392916048043124
1320,14.4003,0.003123819315263107
1321,14.4112,0.02949835392709046
1322,14.4222,0.06312563546247846
1323,14.4331,0.05328329403397412
1324,14.444,0.03648473734369705
1325,14.4549,0.019632159822045928
1326,14.4658,0.07532111619843311
1327,14.4767,0.05666787164447516
1328,14.4876,0.007109663417749445
1329,14.4985,0.00017001601683729658
1330,14.5094,0.0006485414274767044
1331,14.5203,0.01669240012298418
1332,14.5312,0.08631105539662681
1333,14.5422,0.10078280838594113
1334,14.5531,0.04242249786185089
1335,14.564,0.25023207316081536
1336,14.5749,0.5232663876391409
1337,14.5858,0.22433983134091703
1338,14.5967,0.014506416125739179
1339,14.6076,0.00015553439034258283
1340,14.6185,0.0020487325007750843
1341,14.6294,0.047894225960137864
1342,14.6403,0.13352533616395487
1343,14.6512,0.08083874254518858
1344,14.6622,0.08984036946202725
1345,14.6731,0.05472227520387623
1346,14.684,0.009707264772670423
1347,14.6949,0.04427449193017813
1348,14.7058,0.23264172513914616
1349,14.7167,0.253657841825507
1350,14.7276,0.05418605545038095
1351,14.7385,0.0016917900847416634
1352,14.7494,0.0006933750226695926
1353,14.7603,0.0096394238222327
1354,14.7713,0.019532385963303502
1355,14.7822,0.02756366569576458
1356,14.7931,0.25149787039304544
1357,14.804,0.36978120975369366
1358,14.8149,0.1348062962676529
1359,14.8258,0.02316067629072819
1360,14.8367,0.03849414142321435
1361,14.8476,0.019091534886867406
1362,14.8585,0.003001472950196464
1363,14.8694,0.07635320048707743
1364,14.8803,0.32137855846588215
1365,14.8913,0.20152312910078984
1366,14.9022,0.019579423251122843
1367,14.9131,0.00047367962555863567
1368,14.924,0.008024274297888668
1369,14.9349,0.05010259749178899
1370,14.9458,0.18099430703655928
1371,14.9567,0.3337189588973857
1372,14.9676,0.3381974645965873
1373,14.9785,0.1054319665431067
1374,14.9894,0.006497060433986736
1375,15.0003,0.02026257188122641
1376,15.0113,0.049282237282362085
1377,15.0222,0.01945759733702695
1378,15.0331,0.041849664285660025
1379,15.044,0.13554008993236827
1380,15.0549,0.29819912517250236
1381,15.0658,0.24222442491016713
1382,15.0767,0.04060778702443707
1383,15.0876,0.005034996426593548
1384,15.0985,0.06279258500024236
1385,15.1094,0.1867271662930483
1386,15.1204,0.18875344553050727
1387,15.1313,0.13833167263244608
1388,15.1422,0.04956779874957052
1389,15.1531,0.025977782678529425
1390,15.164,0.017427057230334497
1391,15.1749,0.06454663452441368
1392,15.1858,0.15948485380803584
1393,15.1967,0.32770566174098376
1394,15.2076,0.2246663027359151
1395,15.2185,0.027848616235024506
1396,15.2294,0.0010199644137036119
1397,15.2404,0.00041877889309528254
1398,15.2513,0.004160855564643794
1399,15.2622,0.048827333118005974
1400,15.2731,0.13436481205145348
1401,15.284,0.05770188116842557
1402,15.2949,0.06435452737924484
1403,15.3058,0.22352420932415337
1404,15.3167,0.11907977355648548
1405,15.3276,0.024383092051619187
1406,15.3385,0.07445387270008486
1407,15.3494,0.04977536245935165
1408,15.3604,0.004629084565650956
1409,15.3713,6.206991006593876e-05
1410,15.3822,0.0
1411,15.3931,0.0010459517426980923
1412,15.404,0.009775168876038964
1413,15.4149,0.012307112752310383
1414,15.4258,0.010704979162786444
1415,15.4367,0.12899825649204438
1416,15.4476,0.22908403182854947
1417,15.4585,0.0941044324172453
1418,15.4694,0.033185509605894434
1419,15.4804,0.013146236832546959
1420,15.4913,0.0017505869243203923
1421,15.5022,6.683918552684633e-05
1422,15.5131,0.0011733334255420683
1423,15.524,0.021061317556378755
1424,15.5349,0.0485822785497915
1425,15.5458,0.017015782801489375
1426,15.5567,0.027236771932109466
1427,15.5676,0.1649973638837566
1428,15.5785,0.3055504952178293
1429,15.5895,0.14633090927427905
1430,15.6004,0.011320587435933057
1431,15.6113,0.00012721575411475607
1432,15.6222,0.0003985500874334323
1433,15.6331,0.013000592258875754
1434,15.644,0.05396762400173042
1435,15.6549,0.0608699612042281
1436,15.6658,0.03166658861679537
1437,15.6767,0.003733595315429302
1438,15.6876,0.007190663901922304
1439,15.6985,0.030346750165124083
1440,15.7095,0.026065928508179098
1441,15.7204,0.004984083264301889
1442,15.7313,0.003569925350591164
1443,15.7422,0.002461685122351732
1444,15.7531,0.0002204214453272118
1445,15.764,0.0
1446,15.7749,0.0
1447,15.7858,0.000311701944050561
1448,15.7967,0.011094121087663339
1449,15.8076,0.06335731229374256
1450,15.8185,0.04958655566750846
1451,15.8295,0.0055462653343765125
1452,15.8404,0.0005102363573559623
1453,15.8513,0.027140753069672705
1454,15.8622,0.21644101814375508
1455,15.8731,0.2992792484664064
1456,15.884,0.14027561442112968
1457,15.8949,0.02369496201802383
1458,15.9058,0.032424585564709896
1459,15.9167,0.09063229512659123
1460,15.9276,0.03638430679471182
1461,15.9386,0.0020198759217917696
1462,15.9495,0.0
1463,15.9604,0.0
1464,15.9713,0.0009568502841542091
1465,15.9822,0.02648250831566429
1466,15.9931,0.0890482211148964
1467,16.004,0.04320326862261468
1468,16.0149,0.003199571834366846
1469,16.0258,0.001705564026686593
1470,16.0367,0.0063900226058099165
1471,16.0476,0.0037946891276067107
1472,16.0586,0.023195691582335
1473,16.0695,0.19003342773316667
1474,16.0804,0.20874924226307326
1475,16.0913,0.03848307269079691
1476,16.1022,0.0009244993890422699
1477,16.1131,0.0
1478,16.124,0.0
1479,16.1349,0.0021321737201075827
1480,16.1458,0.0615462351966558
1481,16.1567,0.21561646452107222
1482,16.1676,0.139479111915304
1483,16.1786,0.05965936691077946
1484,16.1895,0.10737788993286147
1485,16.2004,0.13184851471542
1486,16.2113,0.14315868288230224
1487,16.2222,0.07347960031008247
1488,16.2331,0.023293680744312588
1489,16.244,0.001404427410567495
1490,16.2549,0.0043933700675885924
1491,16.2658,0.1127174540941252
1492,16.2767,0.27874351470913156
1493,16.2877,0.12369884337913414
1494,16.2986,0.009808864611856965
1495,16.3095,0.006480416718064703
1496,16.3204,0.028902169337680774
1497,16.3313,0.030937111534008774
1498,16.3422,0.016095787808362686
1499,16.3531,0.008790344394873145
1500,16.364,0.007520336995227714
1501,16.3749,0.002933795403879362
1502,16.3858,0.00042599874813656027
1503,16.3967,0.0
1504,16.4077,0.0
1505,16.4186,0.0
1506,16.4295,0.0009098419095810898
1507,16.4404,0.011518263735202356
1508,16.4513,0.020034551639641893
1509,16.4622,0.00590334720382622
1510,16.4731,0.0005640330295077656
1511,16.484,0.0
1512,16.4949,0.0
1513,16.5058,0.0
1514,16.5167,0.00010496699057255215
1515,16.5277,0.005780155834856271
1516,16.5386,0.05649310944405537
1517,16.5495,0.0724360423104836
1518,16.5604,0.025472663206307315
